"","year","site_name","site_code","block","plot","subplot","year_trt","trt","Family","Taxon","live","local_provenance","local_lifeform","local_lifespan","functional_group","N_fixer","ps_path","max_cover"
"210743",2016,"Slieve Carran","burren.ie",3,29,"D",1,"PK","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210744",2016,"Slieve Carran","burren.ie",3,29,"D",1,"PK","Fabaceae","VICIA CRACCA",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",4
"210745",2016,"Slieve Carran","burren.ie",3,29,"D",1,"PK","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210746",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"210747",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Poaceae","AGROSTIS STOLONIFERA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"210748",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",20
"210749",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Poaceae","BRIZA MEDIA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210750",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","NULL","BRYOPHYTE",1,"NULL","NULL","NULL","BRYOPHYTE","0","NULL",1
"210751",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Ericaceae","CALLUNA VULGARIS",1,"NAT","SHRUB","PERENNIAL","WOODY","0","NULL",1
"210752",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Campanulaceae","CAMPANULA ROTUNDIFOLIA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210753",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",3
"210754",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",3
"210755",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",3
"210756",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",50
"210757",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Scrophulariaceae","EUPHRASIA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"210758",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",20
"210759",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210760",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"210761",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Compositae","HYPOCHAERIS RADICATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210762",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Poaceae","KOELERIA MACRANTHA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210763",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"210764",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"210765",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",40
"210766",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Scrophulariaceae","PEDICULARIS SYLVATICA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210767",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",3
"210768",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Plantaginaceae","PLANTAGO MARITIMA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",4
"210769",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210770",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210771",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210772",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Scrophulariaceae","RHINANTHUS MINOR",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",4
"210773",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Caprifoliaceae","SUCCISA PRATENSIS",1,"NAT","HERB","BIENNIAL","FORB","0","NULL",1
"210774",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"210775",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210776",2016,"Slieve Carran","burren.ie",3,30,"A",1,"NPK+Fence","Fabaceae","VICIA CRACCA",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210777",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Compositae","ACHILLEA MILLEFOLIUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210778",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210779",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Poaceae","AGROSTIS STOLONIFERA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210780",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"210781",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Poaceae","BRIZA MEDIA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210782",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","NULL","BRYOPHYTE",1,"NULL","NULL","NULL","BRYOPHYTE","0","NULL",1
"210783",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Campanulaceae","CAMPANULA ROTUNDIFOLIA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210784",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",45
"210785",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",5
"210786",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",20
"210787",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Betulaceae","CORYLUS AVELLANA",1,"NAT","SHRUB","PERENNIAL","WOODY","0","NULL",2
"210788",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",12
"210789",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Orchidaceae","DACTYLORHIZA MACULATA",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"210790",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Scrophulariaceae","EUPHRASIA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"210791",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"210792",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210793",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","NULL","GROUND",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",1
"210794",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210795",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Compositae","HYPOCHAERIS RADICATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210796",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Fabaceae","LATHYRUS LINIFOLIUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"210797",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210798",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210799",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",1
"210800",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Apiaceae","PIMPINELLA SAXIFRAGA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210801",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",10
"210802",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"210803",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210804",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210805",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Scrophulariaceae","RHINANTHUS MINOR",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210806",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Rosaceae","ROSA SPINOSISSIMA",1,"NAT","SHRUB","PERENNIAL","WOODY","NULL","NULL",1
"210807",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Caprifoliaceae","SUCCISA PRATENSIS",1,"NAT","HERB","BIENNIAL","FORB","0","NULL",8
"210808",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"210809",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"210810",2017,"Slieve Carran","burren.ie",1,1,"A",2,"Control","Fabaceae","VICIA CRACCA",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210811",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Compositae","ACHILLEA MILLEFOLIUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210812",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",15
"210813",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210814",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",3
"210815",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210816",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210817",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",2
"210818",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",55
"210819",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",25
"210820",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Poaceae","MOLINIA CAERULEA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210821",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",2
"210822",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210823",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210824",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210825",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210826",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210827",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",12
"210828",2017,"Slieve Carran","burren.ie",1,2,"B",2,"PK","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210829",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",7
"210830",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",7
"210831",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",20
"210832",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",15
"210833",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",25
"210834",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"210835",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Scrophulariaceae","EUPHRASIA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"210836",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",2
"210837",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210838",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","NULL","GROUND",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",2
"210839",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210840",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210841",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Compositae","HYPOCHAERIS RADICATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210842",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210843",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Compositae","LEONTODON HISPIDUS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",15
"210844",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"210845",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",5
"210846",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",10
"210847",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210848",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",15
"210849",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210850",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Ranunculaceae","RANUNCULUS REPENS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210851",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210852",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"210853",2017,"Slieve Carran","burren.ie",1,3,"D",2,"NK","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210854",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Compositae","ACHILLEA MILLEFOLIUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210855",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",2
"210856",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"210857",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"210858",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",3
"210859",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210860",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"210861",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Scrophulariaceae","EUPHRASIA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"210862",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"210863",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210864",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",85
"210865",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"210866",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210867",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",20
"210868",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210869",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210870",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"210871",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210872",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210873",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Caprifoliaceae","SUCCISA PRATENSIS",1,"NAT","HERB","BIENNIAL","FORB","0","NULL",1
"210874",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",5
"210875",2017,"Slieve Carran","burren.ie",1,4,"D",2,"NP","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"210876",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",60
"210877",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"210878",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"210879",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"210880",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",7
"210881",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210882",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",7
"210883",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"210884",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210885",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",2
"210886",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",15
"210887",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Hypericaceae","HYPERICUM PULCHRUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210888",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Fabaceae","LATHYRUS LINIFOLIUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210889",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210890",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210891",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",95
"210892",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"210893",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"210894",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",3
"210895",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",3
"210896",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210897",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Fabaceae","VICIA CRACCA",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"210898",2017,"Slieve Carran","burren.ie",1,5,"A",2,"Fence","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
